"id","text","target","s. target","s. others","s. society","is_tweet","is_headline","split"
"2342","La inversión inmobiliaria caerá en 2020 a niveles no vistos desde 2014, según CBRE","La inversión inmobiliaria","neg","neg","neg","False","True","train"
"2343","HSBC toma un 6,9% de Axiare en plena opa de Colonial","HSBC","pos","neg","neu","False","True","train"
"2344","Macron renuncia a su pensión vitalicia para dar ""ejemplo""","Macron","pos","neu","pos","False","True","train"
"2345","OHLA construirá cuatro hospitales en Chile por cerca de 290 millones de euros","OHLA","pos","neu","pos","False","True","train"
"2346","China y países árabes acuerdan duplicar intercambios comerciales","China","pos","pos","pos","False","True","train"
"2347","BMW acaba de anunciar que a partir de 2025 únicamente fabricará scooter eléctricas.","BMW","pos","neu","pos","False","True","train"
"2348","El Banco de España considera imprudente subir los impuestos y el 0,9% a pensionistas y funcionarios","Banco de España","neg","neu","neu","False","True","train"
"2349","Ahora en DF | De gris a blanco: BMW estrena auto que cambia de color","BMW","pos","neu","neu","False","True","train"
"2350","Banco Sabadell cierra la venta del 80 % de Solvia a Intrum por 241 millones","Banco Sabadell","pos","neu","neu","False","True","train"
"2351","La reunión de Fomento con los estibadores acaba sin acuerdo","reunión de Fomento","neg","neu","neg","False","True","train"
"2352","Wall Street sufre un varapalo del 2% y borra los avances semanales","Wall Street","neg","neg","neg","False","True","train"
"2353","Los jueces piden que no se conceda indultos por casos de corrupción","Los jueces","pos","neu","pos","False","True","train"
"2354","Generación Z rechaza la publicidad; el 74 por ciento prefiere ahorrar y conocer a las marcas","Generación Z","pos","pos","pos","False","True","train"
"2355","España trabaja en privado para promocionar un fondo de recuperación para Latam","España","pos","pos","neu","False","True","train"
"2356","La vivienda se encarece un 4,2 % en eurozona y UE en último trimestre de 2018","La vivienda","neg","neu","neg","False","True","train"
"2357","Oral B, Braun y más: 10 productos de higiene y belleza con rebajas increíbles en Amazon","Oral B","pos","neu","pos","False","True","train"
"2358","Las facturas de los negocios se duplican por la subida del precio de la electricidad","facturas de los negocios","neg","neg","neg","False","True","train"
"2359","Este es el salario que gana la mitad de los mexicanos","salario que gana la mitad de los mexicanos","neu","neu","neu","False","True","train"
"2360","LA BANCA ANTE LA JUSTICIA DE LA UE","LA BANCA","neu","neu","neu","False","True","train"
"2361","La gran banca pide beneficios fiscales para la financiación 'verde'","La gran banca","pos","neu","neu","False","True","train"
"2362","ACS gana 9 parques fotovoltaicos en Brasil por 406 millones de euros","ACS","pos","neu","neu","False","True","train"
"2363","Euskadi es la única comunidad con repunte del paro en marzo","Euskadi","pos","pos","pos","False","True","train"
"2364","La producción industrial modera su avance en julio con un alza del 2%","La producción industrial","pos","pos","pos","False","True","train"
"2365","Range Rover Sport HST MHEV: un seis cilindros de 400 CV con etiqueta ECO","Range Rover Sport","pos","neu","pos","False","True","train"
"2366","Precio del cobre cierra con máximo histórico en la Bolsa de Metales de Londres por invasión a Ucrania","Precio del cobre","neg","neg","neg","False","True","train"
"2367","Ampliaciones de Capital","Ampliaciones de Capital","pos","pos","neu","False","True","train"
"2368","Los ""ricos"" merecen menos impuestos que los pobres","Los ""ricos""","pos","pos","neg","False","True","train"
"2369","La Justicia europea declara ilegal la acción de oro lusa sobre PT y allana la compra de Vivo","La Justicia europea","pos","neu","neu","False","True","train"
"2370","Nova Austral logra certificación internacional para cinco centros","Nova Austral","pos","neu","neu","False","True","train"
"2371","Consultorio de Bolsa con Nicolás López y Eduardo Bolinches","Consultorio de Bolsa","neu","neu","neu","False","True","train"
"2372","Los cuatro directivos de Repsol investigados por el vertido no podrán salir de Perú durante 18 meses","directivos de Repsol","neg","neu","neg","False","True","train"
"2373","El Banco de Inglaterra mantiene tipos y espera que la inflación llegue al 4% en el cuarto trimestre","Banco de Inglaterra","neg","neg","neg","False","True","train"
"2374","Empresarios asturianos piden acuerdo que garantice futuro de Duro Felguera","Empresarios asturianos","pos","pos","neu","False","True","train"
"2375","7 razones por las que deberías solicitar financiación a través del Crowdlending","Crowdlending","pos","neu","pos","False","True","train"
"2376","El Ibex 35 sube un 10% y otras 5 claves de la Bolsa en 2017","El Ibex 35","pos","pos","pos","False","True","train"
"2377","La hora del ‘Green Recovery’ y la digitalización","‘Green Recovery’","pos","neu","neu","False","True","train"
"2378","Economía/Macro.- Almunia pide a los países de la UE que no aplacen la reforma de las pensiones","Almunia","pos","neu","pos","False","True","train"
"2379","El Consejo de Ministros aprobará este mes la Obligación de Servicio Público","El Consejo de Ministros","pos","neu","pos","False","True","train"
"2380","La eurozona prestará 150.000 millones al FMI y pide a otros países que contribuyan","La eurozona","pos","pos","pos","False","True","train"
"2381","Netzer Consulting presenta su división cloud, «365 Makers»","Netzer Consulting","pos","neu","neu","False","True","train"
"2382","Leopoldo del Nogal abandona el consejo de administración de El Corte Inglés","Leopoldo del Nogal","neg","neu","neu","False","True","train"
"2383","Adif multará a adjudicatarias que pacten concursos con el 10 % del contrato","Adif","neg","neu","neu","False","True","train"
"2384","El FMI alerta a Italia de que sus políticas podrían dejar ""vulnerable"" al país ante los mercados","Italia","neg","neg","neg","False","True","train"
"2385","Un joven 'gamer' de 17 años gana 1,4 millones de euros en 2020 revendiendo en tiempos de pandemia PS5, Xbox Series X/S y otros productos de lujo","Un joven 'gamer'","pos","neu","neu","False","True","train"
"2386","Duro revés para PharmaMar en la Bolsa","PharmaMar","neg","neu","neu","False","True","train"
"2387","La Airef considera que la política fiscal de los Presupuestos es «muy similar» a la de otros años","Presupuestos","neg","neu","neu","False","True","train"
"2388","Luz verde definitiva para Iberdrola y su 'megaproyecto' de interconexión en EEUU","Iberdrola","pos","neu","neu","False","True","train"
"2389","Bankinter prevé recuperar en 2 o 3 años la aportación de Línea Directa","Bankinter","pos","neu","neu","False","True","train"
"2390","Shikku Izakaya lanza una carta de carne wagyu","Shikku Izakaya","pos","neu","pos","False","True","train"
"2391","Así es el coche autónomo del ejército español","coche autónomo","pos","neu","neu","False","True","train"
"2392","OHL logra un préstamo de 750 millones poniendo en garantía su 15,24% de Abertis","OHL","pos","neu","neu","False","True","train"
"2393","Facturas falsas y fraude fiscal: varapalo al promotor de oficinas que acusa al Gobierno de comprar periodistas","promotor de oficinas","neg","neu","neg","False","True","train"
"2394","Las gestoras catalanas frenan los reembolsos de sus fondos","gestoras catalanas","neg","neu","neu","False","True","train"
"2395","Los empresarios catalanes lamentan el “amateurismo económico” de ERC con la reforma laboral","empresarios catalanes","neg","neg","neg","False","True","train"
"2396","El Tamagotchi regresa por todo lo alto: pantalla a color, cámara y mucho más","El Tamagotchi","pos","neu","neu","False","True","train"
"2397","El Ibex 35 lidera Europa y se asienta sobre los 9.800 puntos","Ibex 35","pos","pos","pos","False","True","train"
"2398","La luz superará este jueves los 400 euros MWh y marcará récord histórico","La luz","neg","neg","neg","False","True","train"
"2399","El mayor fabricante mundial de semiconductores, afectado por un virus informático","fabricante mundial de semiconductores","neg","neu","neu","False","True","train"
"2400","La gestión integral del patrimonio, clave para la empresa familiar","gestión integral del patrimonio","pos","pos","pos","False","True","train"
"2401","Las empresas fintech (ITF) que han obtenido la autorización de la CNBV","Las empresas fintech","pos","neu","neu","False","True","train"
"2402","Facebook mantiene su plan de integrar los chats de todas sus aplicaciones: ahora le podría tocar a WhatsApp y Messenger","Facebook","pos","neu","pos","False","True","train"
"2403","Vox Andalucía presenta una enmienda a la totalidad de los presupuestos de la comunidad","Vox Andalucía","neg","neg","neg","False","True","train"
"2404","Draghi protesta por el registro policial efectuado en el banco central de Eslovenia","Draghi","neg","neg","neu","False","True","train"
"2405","Cotización de Nyesa Valores","Cotización de Nyesa Valores","neu","neu","neu","False","True","train"
"2406","Aena estudia mejorar el dividendo para aplacar las exigencias de TCI","Aena","pos","neu","neu","False","True","train"
"2407","Sánchez e Iglesias presentarán los Presupuestos en un acto conjunto el martes","los Presupuestos","neu","neu","neu","False","True","train"
"2408","Sube solo un 2% el tipo efectivo que las empresas pagan a Hacienda","tipo efectivo ","neg","neg","neu","False","True","train"
"2409","III Foro Reciclaje y Economía Circular. Fotografías de grupo","Foro Reciclaje y Economía Circular","pos","neu","pos","False","True","train"
"2410","Iberdrola se va de Siemens Gamesa: cierra la venta de su 8% por 1.100 millones","Iberdrola","pos","neu","neu","False","True","train"
"2411","Productos de alimentación de El Corte Inglés que están al 50%","El Corte Inglés","pos","neu","pos","False","True","train"
"2412","La SEC investiga a Exxon por la valoración de sus activos de la Cuenca Pérmica","Exxon","neg","neu","neu","False","True","train"
"2413","Si el mercado de bolsas de todo el mundo se vuelve bajista estas son las medias en descenso históricas","mercado de bolsas","neg","neu","neu","False","True","train"
"2414","Gimeno pide la auditoría sobre contratación en el área de seguridad de ECI","área de seguridad de ECI","neg","neu","neu","False","True","train"
"2415","Los usuarios del transporte público aumentaron un 31,6% en marzo, la primera subida en pandemia","usuarios del transporte público","pos","neu","pos","False","True","train"
"2416","La AIReF asegura que el PIB creció un 0,75% en el segundo trimestre y repuntará un 0,8% en el tercero","el PIB","pos","pos","pos","False","True","train"
"2417","Un negocio en el metaverso","negocio en el metaverso","pos","pos","neu","False","True","train"
"2418","El presidente de Italia llama a la unidad nacional para superar la crisis","El presidente de Italia","pos","pos","pos","False","True","train"
"2419","La castellonense Valfortec invertirá 18 millones en un planta entre Elda y Novelda","La castellonense Valfortec","pos","neu","pos","False","True","train"
"2420","Blanco anuncia una inversión de más de 1.700 millones hasta 2012 para rehabilitar 190.000 viviendas","Blanco","pos","neu","pos","False","True","train"
"2421","La expedición de DNI y pasaportes generó 118 millones de euros en ingresos en 2018","La expedición de DNI","pos","neu","pos","False","True","train"
"2422","Los 'hedge' se reparten el 3,87% de Enagás, el valor con más posiciones cortas del Ibex","Los 'hedge'","pos","neu","neu","False","True","train"
